file,seg_type,seg_start,seg_end,seg_duration,mfa_duration,word,word_start,word_end,phrase_num,local_speech_rate
3032_SpeechRainbowLong_InPerson_20190507,B,30.667,30.673,0.00600000000000023,0.0399999999999991,beyond,30.6385,30.9785,8,5.44918998527246
3032_SpeechRainbowLong_InPerson_20190507,P,33.068,33.127,0.0590000000000046,0.130000000000003,pot,33.0085,33.3585,8,5.44918998527246
3032_SpeechRainbowLong_InPerson_20190507,P,36.204,36.237,0.0330000000000013,0.0799999999999983,people,36.1485,36.4785,9,5.24781341107872
3032_SpeechRainbowLong_InPerson_20190507,T,42.61,42.661,0.0510000000000019,0.0799999999999983,to,42.5685,42.6885,11,5.44959128065395
3032_SpeechRainbowLong_InPerson_20190507,T,43.745,43.813,0.068000000000005,0.109999999999999,token,43.6985,44.0685,11,5.44959128065395
3032_SpeechRainbowLong_InPerson_20190507,B,44.438,44.45,0.0120000000000005,0.0500000000000043,be,44.4085,44.5385,11,5.44959128065395
3032_SpeechRainbowLong_InPerson_20190507,T,47.302,47.359,0.0570000000000022,0.0600000000000023,to,47.2885,47.3885,12,5.859375
3032_SpeechRainbowLong_InPerson_20190507,G,48.807,48.812,0.00500000000000256,0.0700000000000003,gods,48.7585,49.2085,12,5.859375
3032_SpeechRainbowLong_InPerson_20190507,T,49.591,49.634,0.0429999999999993,0.0600000000000023,to,49.5685,49.6885,13,3.75586854460093
3032_SpeechRainbowLong_InPerson_20190507,K,52.658,52.698,0.0399999999999991,0.0599999999999952,considered,52.6285,53.0485,14,5.08905852417303
3032_SpeechRainbowLong_InPerson_20190507,G,54.721,54.726,0.00500000000000256,0.0700000000000003,gods,54.6685,55.0285,14,5.08905852417303
3032_SpeechRainbowLong_InPerson_20190507,P,55.175,55.207,0.0320000000000036,0.0300000000000011,passed,55.1685,55.5085,14,5.08905852417303
3032_SpeechRainbowLong_InPerson_20190507,T,56.382,56.429,0.0470000000000041,0.0799999999999983,to,56.3485,56.4685,15,4.41176470588236
3032_SpeechRainbowLong_InPerson_20190507,T,59.018,59.051,0.0330000000000013,0.0300000000000011,to,59.0085,59.0885,16,6.24999999999998
3032_SpeechRainbowLong_InPerson_20190507,K,63.17,63.252,0.0820000000000007,0.0899999999999963,caused,63.1985,63.5185,18,5
3032_SpeechRainbowLong_InPerson_20190507,B,70.897,70.903,0.00600000000000023,0.0300000000000011,but,70.8785,71.0185,21,4.30463576158941
3032_SpeechRainbowLong_InPerson_20190507,B,71.746,71.753,0.007000000000005,0.039999999999992,by,71.7185,71.8385,21,4.30463576158941
3032_SpeechRainbowLong_InPerson_20190507,K,72.799,72.845,0.0459999999999923,0.0899999999999892,causes,72.7485,73.1785,21,4.30463576158941
3032_SpeechRainbowLong_InPerson_20190507,K,74.623,74.651,0.0279999999999916,0.0300000000000011,complicated,74.6185,75.0385,22,6.29629629629632
3032_SpeechRainbowLong_InPerson_20190507,B,76.387,76.393,0.00600000000000023,0.039999999999992,been,76.3585,76.4885,22,6.29629629629632
3032_SpeechRainbowLong_InPerson_20190507,D,77.514,77.529,0.0150000000000006,0.0799999999999983,difference,77.4585,77.8985,23,5.60224089635853
3032_SpeechRainbowLong_InPerson_20190507,D,79.06,79.069,0.00900000000000034,0.0700000000000074,depends,79.0085,79.4485,23,5.60224089635853
3032_SpeechRainbowLong_InPerson_20190507,K,82.909,83.013,0.103999999999999,0.13000000000001,colored,82.8685,83.2485,25,4.95283018867925
3032_SpeechRainbowLong_InPerson_20190507,B,83.266,83.274,0.00800000000000978,0.0299999999999869,band,83.2485,83.5785,25,4.95283018867925
3032_SpeechRainbowLong_InPerson_20190507,T,89.034,89.081,0.046999999999997,0.0699999999999932,to,89.0185,89.1085,26,5.08982035928145
3032_SpeechRainbowLong_InPerson_20190507,B,93.218,93.224,0.00600000000000023,0.039999999999992,bows,93.1885,93.6885,28,4
3032_SpeechRainbowLong_InPerson_20190507,B,97.218,97.224,0.00600000000000023,0.039999999999992,bow,97.1885,97.4285,30,4.31654676258993
